[2026-03-28T08:16:18.934Z] [INFO] Checking system dependencies... 
[2026-03-28T08:19:40.895Z] [INFO] Skipping 01-Brake-Systems_1 - already converted (use --force to overwrite) 
[2026-03-28T08:19:40.907Z] [INFO] Skipping 01-Brake-Systems_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:19:40.917Z] [INFO] Skipping 01-E70-LCI - already converted (use --force to overwrite) 
[2026-03-28T08:19:40.929Z] [INFO] Skipping 01-E70-LCI_1 - already converted (use --force to overwrite) 
[2026-03-28T08:19:40.941Z] [INFO] Skipping 01-E70-LCI_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:19:40.953Z] [INFO] Skipping 01-E90-Complete-Vehicle.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:19:40.964Z] [INFO] Skipping 01-M-Heritage - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.736Z] [INFO] Checking system dependencies... 
[2026-03-28T08:20:26.742Z] [INFO]   ✓ pdfinfo found at /usr/bin/pdfinfo 
[2026-03-28T08:20:26.745Z] [WARN]   - pdf2html not found (optional) 
[2026-03-28T08:20:26.747Z] [INFO]   ✓ pdftohtml found at /usr/bin/pdftohtml 
[2026-03-28T08:20:26.750Z] [WARN]   - pdf2htmlEX not found (optional) 
[2026-03-28T08:20:26.750Z] [INFO] Using tool: pdftohtml 
[2026-03-28T08:20:26.751Z] [INFO] Input: /home/stefan/Projects/ecudocs.com/src/content/pdfs 
[2026-03-28T08:20:26.751Z] [INFO] Output: /home/stefan/Projects/ecudocs.com/src/content/pdf-html 
[2026-03-28T08:20:26.751Z] [INFO] Parallel workers: 1 
[2026-03-28T08:20:26.751Z] [INFO] Found 253 PDF files 
[2026-03-28T08:20:26.764Z] [INFO] Skipping -E90-Driver-Info-Systems.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.776Z] [INFO] Skipping 01-Basic-Measuring-Techniques.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.789Z] [INFO] Skipping 01-Brake-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.800Z] [INFO] Skipping 01-Brake-Systems_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.813Z] [INFO] Skipping 01-Brake-Systems_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.826Z] [INFO] Skipping 01-E70-LCI - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.839Z] [INFO] Skipping 01-E70-LCI_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.850Z] [INFO] Skipping 01-E70-LCI_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.861Z] [INFO] Skipping 01-E90-Complete-Vehicle.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.873Z] [INFO] Skipping 01-M-Heritage - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.885Z] [INFO] Skipping 02a-Multiple-Restraint-Systems.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.896Z] [INFO] Skipping 02b-E90-Multiple-Restraint-System-5.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.908Z] [INFO] Skipping 06a-E90-General-Vehicle-Electrical.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.921Z] [INFO] Skipping 06b-E90-General-Vehicle-Electrical-II.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.933Z] [INFO] Skipping 1-complete-vehicle.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.947Z] [INFO] Skipping 12-E46-M3-Running-Gear.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.960Z] [INFO] Skipping AutoManual-Vehicle-Specs-Interior-Exterior-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.977Z] [INFO] Skipping AutomatedVehicleSystemsOverview-04-07 - already converted (use --force to overwrite) 
[2026-03-28T08:20:26.993Z] [INFO] Skipping B46-Engine - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.004Z] [INFO] Skipping BMW-3-Series-LCI-Technical-Training-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.016Z] [INFO] Skipping BMW-B46TU-B48TU-Engines-Technical-Training-April-2017 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.031Z] [INFO] Skipping BMW-B57-Engine-Training-Manual-June-2015 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.046Z] [INFO] Skipping BMW-B58-Engine-Training-Manual-April-2015 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.060Z] [INFO] Skipping BMW-Driver-Assistance-Systems-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.077Z] [INFO] Skipping BMW-F10-Chassis-Dynamics-Service-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.090Z] [INFO] Skipping BMW-F10-DAS-General-Information-Nov-2009 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.103Z] [INFO] Skipping BMW-F10-Displays-Indicators-Controls-Service-Manual-December2009 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.118Z] [INFO] Skipping BMW-F10-Gen-VE-Symbols-Guide-Dec2009 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.130Z] [INFO] Skipping BMW-F10-Passive-Safety-Systems-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.143Z] [INFO] Skipping BMW-F10-Powertrain-Service-Manual-December-2009 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.157Z] [INFO] Skipping BMW-F10-Service-Manual-Entertainment-Communication-December2009 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.170Z] [INFO] Skipping BMW-F22-F23-F87-LCI-TechnicalTraining-March2017 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.183Z] [INFO] Skipping BMW-F23-Complete-Vehicle-Technical-Training-September-2014 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.197Z] [INFO] Skipping BMW-F25-LCI-F26-Complete-Vehicle-Technical-Training-March-2014 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.211Z] [INFO] Skipping BMW-F33-Complete-Vehicle-Training-Manual-November2013 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.223Z] [INFO] Skipping BMW-F34-Complete-Vehicle-Technical-Training-March2013 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.235Z] [INFO] Skipping BMW-F34-LCI-TechnicalTraining-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.247Z] [INFO] Skipping BMW-F39-Complete-Vehicle-Training-Manual-Oct2017 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.261Z] [INFO] Skipping BMW-F85-F86-Training-Manual-November-2014 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.275Z] [INFO] Skipping BMW-F90-Training-Manual-September-2017 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.288Z] [INFO] Skipping BMW-G02-Complete-Vehicle-Training-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.301Z] [INFO] Skipping BMW-G05-Driver-Assistance-Systems-July2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.317Z] [INFO] Skipping BMW-G05-GeneralVehicleElectronics-TrainingManual-July2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.332Z] [INFO] Skipping BMW-G05-Infotainment-Technical-Training-July2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.344Z] [INFO] Skipping BMW-G12-LCI-PHEV-High-voltage-Battery-Training-Manual-November-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.358Z] [INFO] Skipping BMW-G12-LCI-PHEV-High-voltage-Components-Technical-Training - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.371Z] [INFO] Skipping BMW-G12-LCI-Training-Manual-January-2019 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.384Z] [INFO] Skipping BMW-G14-Technical-Training-November-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.398Z] [INFO] Skipping BMW-G15-Displays-Controls-Technical-Training-June-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.412Z] [INFO] Skipping BMW-G15-Driver-Assistance-Systems-June2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.425Z] [INFO] Skipping BMW-G15-General-Vehicle-Electronics-Training-Manual-June2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.438Z] [INFO] Skipping BMW-G15-Infotainment-Technical-Training-June2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.451Z] [INFO] Skipping BMW-G15-Training-Manual-June2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.464Z] [INFO] Skipping BMW-G29-GeneralVehicleElectronics-TechnicalTraining-October2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.477Z] [INFO] Skipping BMW-G30-PHEV-Update-March2019 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.490Z] [INFO] Skipping BMW-General-Vehicle-Electronics-2018-Training-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.503Z] [INFO] Skipping BMW-Infotainment-2016-Technical-Training-Guide - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.515Z] [INFO] Skipping BMW-Infotainment-2018-Technical-Training-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.528Z] [INFO] Skipping BMW-Model-Identification-Guide-06-08 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.541Z] [INFO] Skipping BMW-N47TU-Engine-TechnicalTraining-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.554Z] [INFO] Skipping BMW-N57TU-Engine-Technical-Training-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.567Z] [INFO] Skipping BMW-N63TU2-Engine-TechnicalTraining-May2015 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.583Z] [INFO] Skipping BMW-N63TU3-Engine-TechnicalTraining-July2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.595Z] [INFO] Skipping BMW-N74TU-Engine-Technical-Training-Manual-June-2016 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.608Z] [INFO] Skipping BMW-N74TU2-Engine-Technical-Training-November-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.620Z] [INFO] Skipping BMW-RDC-Tool-Technical-Training-Nov2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.633Z] [INFO] Skipping BMW-S55-Engine-BV-72-Training-Manual-March-2014 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.647Z] [INFO] Skipping BMW-S58-Engine-Training-Manual-February-2019 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.659Z] [INFO] Skipping BMW-SCR3-US-Training-Manual-Sept2016 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.674Z] [INFO] Skipping BMW-SP41-High-Voltage-Battery-Training-March2019 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.690Z] [INFO] Skipping BMW-SeriesIdentification-Table-06-08 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.706Z] [INFO] Skipping BMW-Service-Displays-Controls-2018-Training-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.721Z] [INFO] Skipping BMW-Service-Headunit-High-Manual-March2012 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.737Z] [INFO] Skipping BMW-Service-Manual-02-06 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.753Z] [INFO] Skipping BMW-Suspension-Systems.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.772Z] [INFO] Skipping BMW-Technician-Manual-v2.06 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.789Z] [INFO] Skipping BMW-X3-2018-Technical-Specifications - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.804Z] [INFO] Skipping BWM-B58TU-Engine-TechnicalTraining-July2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.819Z] [INFO] Skipping BWM-F80F82-Complete-Vehicle-Technical-Training-March2014 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.837Z] [INFO] Skipping Basic-DiagnosticCertification-BDC - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.855Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.872Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.886Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.899Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1_2_3 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.914Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1_2_3_4 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.929Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1_2_3_4_5 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.942Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1_2_3_4_5_6 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.956Z] [INFO] Skipping Basic-Measuring-Techniques-New-07-01-Basic-Measuring-Techniques.qxd_1_2_3_4_5_6_7 - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.968Z] [INFO] Skipping Basic-Suspension-Geometry.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.981Z] [INFO] Skipping Byteflight-Safety-Systems.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:27.993Z] [INFO] Skipping CompleteVehicleG05TrainingManual-BMWNA-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.004Z] [INFO] Skipping E60-M5-E64-M6-Automatic-Soft-Close-Function-Guide - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.016Z] [INFO] Skipping E90-Climate-Control.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.028Z] [INFO] Skipping E90-Dynamic-Driving-Systems.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.043Z] [INFO] Skipping E90-Entertain-and-Communication.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.054Z] [INFO] Skipping E90-Multiple-Restraint-System-5.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.066Z] [INFO] Skipping E90-Powertrain.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.080Z] [INFO] Skipping E90-Suspension--Chassis.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.093Z] [INFO] Skipping E90-Voltage-Supply-and-Bus.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.106Z] [INFO] Skipping E9x-3-Series-(non-M)-Wheel--Tire-Fitment-Guide--APEX-Race-Parts - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.118Z] [INFO] Skipping EE-Overview - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.130Z] [INFO] Skipping EE-Overview_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.142Z] [INFO] Skipping EE-Overview_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.155Z] [INFO] Skipping EE-Overview_1_2_3 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.169Z] [INFO] Skipping EE-Overview_1_2_3_4 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.182Z] [INFO] Skipping EE-Overview_1_2_3_4_5 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.194Z] [INFO] Skipping EE-Overview_1_2_3_4_5_6 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.206Z] [INFO] Skipping EE-Overview_1_2_3_4_5_6_7 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.218Z] [INFO] Skipping EE-Overview_1_2_3_4_5_6_7_8 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.229Z] [INFO] Skipping EE-Overview_1_2_3_4_5_6_7_8_9 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.240Z] [INFO] Skipping EE-Overview_1_2_3_4_5_6_7_8_9_10 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.252Z] [INFO] Skipping Engine-Diagnosis.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.263Z] [INFO] Skipping F01H-F02H-Complete-Vehicle.pdf - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.277Z] [INFO] Skipping F04-Complete-Vehicle-Technical-Training-Manual-v2010 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.291Z] [INFO] Skipping F07-Complete-Vehicle - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.304Z] [INFO] Skipping F07-Complete-Vehicle_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.318Z] [INFO] Skipping F10H-Complete-Vehicle.pdf - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.334Z] [INFO] Skipping F30-PHEV-HV-Battery-Unit - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.349Z] [INFO] Skipping F30-PHEV-HV-Components - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.362Z] [INFO] Skipping F30H-Complete-Vehicle.pdf - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.374Z] [INFO] Skipping F48-Chassis-and-Suspension - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.387Z] [INFO] Skipping F48-Displays-and-Controls - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.400Z] [INFO] Skipping F48-Driver-Assistance-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.412Z] [INFO] Skipping F48-General-Vehicle-Electronics - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.424Z] [INFO] Skipping F48-Information-and-Communication - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.436Z] [INFO] Skipping F48-Introduction - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.448Z] [INFO] Skipping F48-Introduction_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.462Z] [INFO] Skipping F48-Passive-Safety-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.473Z] [INFO] Skipping F48-Powertrain - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.485Z] [INFO] Skipping F82-GTS-Complete-Vehicle - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.496Z] [INFO] Skipping F87-Complete-Vehicle - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.510Z] [INFO] Skipping FB-E70-N52KP-MSV80-MY2007-en-only.pdf - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.522Z] [INFO] Skipping FBMW-F10-Service-Manual-December-2009 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.535Z] [INFO] Skipping Features-and-Technology-07-18-Design-Revision - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.547Z] [INFO] Skipping Fundamentals-of-Coding-and-Programming-05-06 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.558Z] [INFO] Skipping G05-Displays-Controls-Technical-Training-July-2018 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.571Z] [INFO] Skipping G12-Audio-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.586Z] [INFO] Skipping G12-Chassis-and-Suspension - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.599Z] [INFO] Skipping G12-Chassis-and-Suspension_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.611Z] [INFO] Skipping G12-Climate-Control-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.622Z] [INFO] Skipping G12-Climate-Control_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.634Z] [INFO] Skipping G12-Displays-and-Controls - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.646Z] [INFO] Skipping G12-Driver-Assistance-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.657Z] [INFO] Skipping G12-General-Vehicle-Electronics - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.670Z] [INFO] Skipping G12-General-Vehicle-Electronics_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.683Z] [INFO] Skipping G12-General-Vehicle-Electronics_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.694Z] [INFO] Skipping G12-Introduction - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.704Z] [INFO] Skipping G12-Introduction_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.716Z] [INFO] Skipping G12-Introduction_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.728Z] [INFO] Skipping G12-LCI-PHEV-Complete-Vehicle-Training-Manual-2019 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.739Z] [INFO] Skipping G12-Navigation - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.751Z] [INFO] Skipping G12-Passive-Safety-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.764Z] [INFO] Skipping G12-Passive-Safety-Systems_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.776Z] [INFO] Skipping G12-Powertrain - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.789Z] [INFO] Skipping G12-Powertrain_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.802Z] [INFO] Skipping G12-Rear-Seat-Entertainment - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.815Z] [INFO] Skipping G12-Telephone - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.831Z] [INFO] Skipping G12-Voltage-Supply-and-Bus-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.844Z] [INFO] Skipping G12-Voltage-Supply-and-Bus-Systems_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.857Z] [INFO] Skipping G30-Chassis-and-Suspension - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.868Z] [INFO] Skipping G30-Climate-Control - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.879Z] [INFO] Skipping G30-Displays-and-Controls - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.892Z] [INFO] Skipping G30-Driver-Assistance-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.903Z] [INFO] Skipping G30-General-Vehicle-Electronics - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.914Z] [INFO] Skipping G30-Infotainment - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.926Z] [INFO] Skipping G30-Introduction-and-Body - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.938Z] [INFO] Skipping G30-Navigation - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.950Z] [INFO] Skipping G30-Passive-Safety-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.961Z] [INFO] Skipping G30-Powertrain - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.973Z] [INFO] Skipping G30-Telephone-and-Telematics - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.986Z] [INFO] Skipping G30-Voltage-Supply-and-Bus-Systems - already converted (use --force to overwrite) 
[2026-03-28T08:20:28.997Z] [INFO] Skipping G32-Complete-Vehicle-BMW-Training-Manual-June2017 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.009Z] [INFO] Skipping Glossary.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.020Z] [INFO] Skipping HDRadio-Operation-Guide-v1.0 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.033Z] [INFO] Skipping High-Beam-Assistant - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.045Z] [INFO] Skipping ICOM-Integrated-Communication-Optical-Module-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.056Z] [INFO] Skipping IMIB-Integrated-Measurement-Interface-Box-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.068Z] [INFO] Skipping ISIS-Rack-Cabinet-Manual - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.081Z] [INFO] Skipping IntegratedServiceAccessPoint-Introduction-3 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.092Z] [INFO] Skipping Intro-to-Passive-Safety.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.105Z] [INFO] Skipping Introduction-NewProgrammingSystem-01-09 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.116Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.128Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.139Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1_2 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.151Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1_2_3 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.164Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1_2_3_4 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.178Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1_2_3_4_5 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.191Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1_2_3_4_5_6 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.202Z] [INFO] Skipping Introduction-to-Chassis-Dynamics.qxd_1_2_3_4_5_6_7 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.214Z] [INFO] Skipping LaneDepartureWarningSystem-Overview-04-07 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.226Z] [INFO] Skipping M-Engines-S62B50-Technical-Overview - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.237Z] [INFO] Skipping MSV70-Engine-Electronics.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.249Z] [INFO] Skipping Microsoft-Word---Lifetime-Maintenance-Schedule-v03.13 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.263Z] [INFO] Skipping Multimeter-DisplayRange-Oscilloscope-Settings-30April2023 - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.276Z] [INFO] Skipping N52-Engine.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.288Z] [INFO] Skipping N55-Engine - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.301Z] [INFO] Skipping N62-Engine-Update.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.314Z] [INFO] Skipping N74-Engine - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.329Z] [INFO] Skipping Principles-of-Hybrid-Technology.pdf - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.341Z] [INFO] Skipping PuMA-Production-Measures-Management-Aftersales - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.353Z] [INFO] Skipping Road-Force-Balancing.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.364Z] [INFO] Skipping Rollover-Protection-Systems.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.374Z] [INFO] Skipping SMG-II.pdf - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.386Z] [INFO] Skipping ST1313-Cover-RM-2-ST1212-Cover-RM - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.397Z] [INFO] Skipping ST1401-Cover-RM.qxd - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.409Z] [INFO] Skipping ST1412-Cover-RM-ST1412-Cover-RM - already converted (use --force to overwrite) 
[2026-03-28T08:20:29.422Z] [INFO] Skipping ST1600-Cover - already converted (use --force to overwrite) 
